"winner","season","round","team0","team1","team0_coach","team1_coach","team0_conf","team1_conf","team0_conf_standing","team1_conf_standing","prev_matchups","seed_diff","strength_diff","win_pct_diff","sos_loss_diff","sos_win_diff","best_win_diff","worst_loss_diff","common_opps_win_pct_diff"
1,2021,1,1156,1222,"dennis_gates","kelvin_sampson","horizon","aac",1,1,NA,-13,-124.4,0.153846153846154,28.133333333333,-140.133333333333,-63.2,-110,NA
1,2014,1,1140,1332,"dave_rose","dana_altman","wcc","pac_twelve",2,6.5,0,-3,-20.0952380952381,0.052083333333333,1.42857142857149,-51.3809523809528,-21.4285714285714,-87.6666666666668,0.035714285714286
1,2017,2,1348,1332,"dan_hurley","dana_altman","a_ten","pac_twelve",1,2,NA,-8,-31.8571428571429,0.121212121212122,-45.0476190476191,-31.9285714285716,-9.85714285714287,-112.952380952381,1
1,2017,1,1343,1323,"mitch_henderson","mike_brey","ivy","acc",1,2,NA,-7,-47,-0.050420168067227,-58.3095238095238,-165.857142857142,-72.7142857142857,-108.333333333333,NA
0,2017,2,1112,1388,"sean_miller","randy_bennett","pac_twelve","wcc",1,2,NA,5,10.1428571428572,-0.00735294117647101,-7.80952380952383,78.357142857143,27.3809523809524,55.2857142857143,-0.228571428571429
0,2011,2,1350,1287,"chris_mooney","donnie_tyndall","a_ten","ovc",1,1,NA,1,65.4761904761901,-0.0844402277039841,74.5238095238093,95.952380952381,75.1904761904762,187.285714285714,NA
0,2007,1,1246,1437,"tubby_smith","jay_wright","sec","big_east",6.5,6.5,NA,1,2.5789473684211,0.02116935483871,8.7368421052632,29.2631578947369,-16.7894736842105,11.0526315789474,-0.25
1,2021,1,1277,1417,"tom_izzo","mick_cronin","big_ten","pac_twelve",11.5,6.5,NA,0,-8.8666666666666,0.0982905982905979,-4.1,44.9333333333333,19.0666666666667,3.26666666666631,-0.5
1,2018,0,1300,1411,"levelle_moton","mike_davis","meac","swac",1,1,NA,0,-33.789473684211,-0.0749525616698299,-156.052631578947,11.736842105263,24.526315789474,-5.68421052631601,0
1,2007,1,1221,1356,"ralph_willard","chris_lowery","patriot","mvc",1,2,NA,-9,-73.1578947368421,0.054924242424242,-52.0789473684211,-139.947368421052,-75.2105263157898,-34.947368421052,NA
1,2010,3,1388,1124,"randy_bennett","scott_drew","wcc","big_twelve",1,3.5,NA,-7,-20.3,-0.0591397849462361,-18.1,-95.7,-18.1,11.5,NA
0,2011,0,1155,1412,"brad_brownell","mike_davis","acc","cusa",3.5,6.5,NA,0,10.1904761904762,0.0770833333333329,27.0238095238095,25.761904761905,19.9523809523809,12.904761904762,0
1,2013,6,1276,1257,"john_beilein","rick_pitino","big_ten","big_east",6.5,1,NA,-3,-9.80952380952384,0.071691176470588,4.23809523809529,-11.8095238095236,7.71428571428576,-104.809523809524,0
1,2017,2,1455,1246,"gregg_marshall","john_calipari","mvc","sec",1,1,NA,-8,-17.4761904761905,-0.025846702317291,-27.9523809523809,-93.8571428571432,-45.0952380952382,21.7142857142857,0.333333333333334
1,2016,1,1392,1246,"steve_pikiell","john_calipari","aec","sec",1,1,NA,-9,-76.9047619047619,-0.035294117647059,-54.285714285714,-213.047619047619,-55,-0.333333333333002,0.25
1,2012,1,1424,1160,"dave_rice","tad_boyle","mwc","pac_twelve",3.5,1,NA,5,37.6190476190476,-0.09375,41.9285714285715,21.976190476191,33.7142857142857,-14.238095238095,-0.171717171717171
1,2008,4,1400,1272,"rick_barnes","john_calipari","big_twelve","cusa",2,1,NA,-1,-4.9,0.1524064171123,-16.4,56.8,5.2,-75.4,-0.333333333333333
0,2014,2,1124,1166,"scott_drew","greg_mcdermott","big_twelve","big_east",2,2,NA,-3,-15.0952380952381,0.121212121212121,17.8095238095239,-2.8095238095238,-5.90476190476191,-28,NA
0,2019,3,1120,1314,"bruce_pearl","roy_williams","sec","acc",1,3.5,NA,-4,-10.3684210526316,0.082887700534759,-15.1052631578947,18.7894736842106,-3.63157894736842,-27.0526315789473,0.666666666666667
1,2012,3,1277,1257,"tom_izzo","rick_pitino","big_ten","big_east",1,1,NA,3,11.8095238095238,-0.05126050420168,5.8571428571429,8.2619047619048,8.38095238095241,57.3333333333335,NA
0,2007,1,1397,1253,"bruce_pearl","larry_reynolds","sec","big_west",10.5,1,NA,7,65.3157894736842,0.0791666666666671,47.8421052631579,146.500000000001,134.789473684211,130.368421052631,NA
1,2021,1,1260,1333,"porter_moser","wayne_tinkle","mvc","pac_twelve",1,1,NA,4,43.0666666666667,-0.274725274725275,-14.9,-94.3,-32.2666666666667,173.533333333334,NA
1,2007,1,1184,1314,"jeff_neubauer","roy_williams","ovc","acc",1,1,NA,-15,-161.157894736842,0.190196078431373,-130.315789473684,-223.447368421053,-148.105263157895,-230.052631578947,0.666666666666667
0,2011,2,1314,1449,"roy_williams","lorenzo_romar","acc","pac_ten",2,1,NA,5,17.7619047619048,-0.0909090909090909,28.8095238095238,30.285714285714,19.7619047619048,53.142857142857,-0.333333333333333
0,2015,3,1277,1328,"tom_izzo","lon_kruger","big_ten","big_twelve",2,3.5,NA,-4,-6.35,0.011029411764706,-0.650000000000002,-49.225,-9.35,-71.85,0.333333333333333
0,2021,1,1228,1180,"brad_underwood","zach_spiker","big_ten","caa",1,1,NA,15,143.6,-0.161524500907441,164.533333333334,173.966666666666,148.466666666667,196.266666666667,NA
1,2008,3,1450,1314,"tony_bennett","roy_williams","pac_ten","acc",3.5,1,NA,-3,-14.35,0.191176470588235,25.625,-14.425,-16.75,0.599999999999994,NA
1,2016,1,1173,1393,"archie_miller","jim_boeheim","a_ten","acc",3.5,11.5,NA,3,14.4285714285714,-0.1875,-20.2857142857143,21.52380952381,-10.0476190476191,-3.42857142857099,0.5
1,2013,2,1161,1257,"larry_eustachy","rick_pitino","mwc","big_east",3.5,1,NA,-7,-26.3333333333333,0.11100569259962,-18.5238095238095,-23.1904761904766,-16.8571428571428,-129.52380952381,NA
1,2021,1,1364,1166,"joe_pasternack","greg_mcdermott","big_west","big_east",1,2,NA,-7,-39.9333333333333,-0.119047619047619,-45.4666666666663,-130.8,-75.8,-18.333333333333,NA
0,2009,2,1345,1449,"matt_painter","lorenzo_romar","big_ten","pac_ten",1,3.5,NA,-1,1.2777777777777,0.022281639928699,11.8333333333333,1.4444444444444,7.88888888888893,46.0555555555556,NA
0,2011,1,1206,1437,"jim_larranaga","jay_wright","caa","big_east",3.5,12.5,NA,1,0.3333333333333,-0.15625,-66.8095238095238,-84.8809523809528,-21.6666666666667,35.190476190476,0
0,2011,2,1181,1276,"mike_krzyzewski","john_beilein","acc","big_ten",1,3.5,NA,7,33.6666666666667,-0.288602941176471,-19.1904761904762,-2.0714285714286,23.6666666666667,80.9999999999998,0
0,2010,3,1397,1326,"bruce_pearl","thad_matta","sec","big_ten",3.5,1,NA,-4,-9.35,0.036541889483065,-9.1,21.75,10.8,-1.19999999999999,0.5
1,2007,1,1166,1305,"dana_altman","mark_fox","mvc","wac",1,3.5,NA,-3,1.8421052631579,0.183467741935484,-11.0263157894737,26.9473684210524,34.1052631578948,-53.6315789473688,0.4
0,2007,2,1424,1458,"lon_kruger","bo_ryan","mwc","big_ten",1,2,NA,-5,-18,0.03475935828877,-31.4736842105263,-33.4736842105266,-28.5263157894737,-110.842105263158,0
1,2006,0,1214,1284,"bobby_collins","dave_calloway","meac","nec",1,1,NA,0,-97.470588235294,0.0463709677419351,-95.764705882353,-62.823529411765,-135.176470588235,-47.235294117647,NA
1,2007,1,1112,1345,"lute_olson","matt_painter","pac_ten","big_ten",6.5,3.5,NA,1,13.5789473684211,-0.010416666666667,12.9736842105263,23.2631578947368,18.7894736842105,126.789473684211,0.5
0,2008,3,1172,1458,"bob_mckillop","bo_ryan","southern","big_ten",1,1,NA,-7,-24.25,0.072336265884653,-17.775,-83,-105,-77.65,-0.25
0,2018,0,1393,1113,"jim_boeheim","bobby_hurley","acc","pac_twelve",12,10.5,NA,0,-1,0.039100684261975,36,-26.0789473684209,-12.7368421052632,-23.473684210526,1
0,2009,3,1163,1345,"jim_calhoun","matt_painter","big_east","big_ten",6.5,1,NA,4,12,-0.135673624288425,14.1388888888889,-15,4.77777777777778,12.4444444444444,-0.25
1,2013,1,1334,1274,"bob_thomason","jim_larranaga","big_west","acc",1,1,NA,-13,-100.52380952381,0.193181818181818,-37.1666666666669,-114.642857142857,-24.2857142857143,-92.52380952381,0.5
0,2006,5,1417,1261,"ben_howland","john_brady","pac_ten","sec",1,3.5,NA,2,4.235294117647,-0.0848484848484851,2.1470588235294,-10.117647058824,-9.4117647058824,-23.7058823529412,1
0,2006,1,1437,1284,"jay_wright","dave_calloway","big_east","nec",3.5,1,NA,15,171,-0.299568965517241,162.176470588235,192.058823529411,39.8235294117647,251.764705882353,-1
1,2018,2,1104,1437,"avery_johnson","jay_wright","sec","big_east",3.5,1,NA,-8,-46.1578947368421,0.323529411764706,-1.21052631578949,7.18421052631579,-4.00000000000003,-38.5789473684209,0
1,2006,1,1375,1196,"john_pelphrey","billy_donovan","sun_belt","sec",1,1,NA,-11,-60.2352941176471,0.025078369905956,-115.617647058824,-99.176470588236,-60.4117647058824,-238.823529411765,0
1,2005,1,1150,1301,"bobby_lutz","herb_sendek","cusa","acc",6.5,3.5,NA,3,-1.5333333333334,-0.15625,-71.2666666666667,-59.733333333333,-17.9333333333333,-47,0.333333333333333
0,2016,1,1246,1392,"john_calipari","steve_pikiell","sec","aec",1,1,NA,9,76.9047619047619,0.035294117647059,54.285714285714,213.047619047619,55,0.333333333333002,-0.25
1,2013,1,1172,1266,"bob_mckillop","buzz_williams","southern","big_east",1,6.5,NA,-11,-47.6666666666666,-0.039314516129032,-62.5,-160.619047619048,-79.6666666666667,-154.666666666667,NA
1,2012,3,1153,1326,"mick_cronin","thad_matta","big_east","big_ten",2,2,NA,-4,-24.5238095238095,0.0882352941176461,-44.2857142857143,-18.9523809523805,0.857142857142851,-172.619047619047,0
1,2021,1,1234,1332,"fran_mccaffery","dana_altman","big_ten","pac_twelve",3.5,3.5,NA,5,13.6666666666667,0.0450928381962861,47,45.3,11.3333333333333,36.8666666666663,NA
0,2010,1,1307,1285,"steve_alford","wayne_tinkle","mwc","big_sky",3.5,1,NA,11,83.95,-0.189132706374086,136.85,74.95,92.9,156,-0.2
1,2019,1,1235,1326,"steve_prohm","chris_holtmann","big_twelve","big_ten",1,6.5,NA,5,23.5263157894737,-0.100713012477718,-20.2368421052631,17.0526315789477,12.4736842105263,6.5789473684212,0
0,2007,2,1356,1439,"chris_lowery","seth_greenberg","mvc","acc",2,3.5,1,1,17.4736842105263,-0.167338709677419,23.2105263157895,-17.2105263157897,-26.2105263157895,55.210526315789,NA
0,2008,1,1207,1420,"john_thompson_iii","randy_monroe","big_east","aec",2,1,NA,13,112.5,-0.101814516129032,186.55,84.1,116.3,277.35,-0.5
0,2012,2,1314,1166,"roy_williams","greg_mcdermott","acc","mvc",2,1,NA,7,19.3333333333333,-0.00445632798573903,70.4285714285714,20.333333333333,8.52380952380957,91.9047619047617,-0.25
1,2014,0,1234,1397,"fran_mccaffery","cuonzo_martin","big_ten","sec",10.5,3.5,NA,0,-1.6666666666667,0,39.2857142857143,9.214285714285,-3.85714285714286,4.47619047619099,-0.666666666666667
0,2011,3,1314,1266,"roy_williams","buzz_williams","acc","big_east",2,6.5,NA,9,25.5714285714286,-0.199643493761141,-14.9285714285715,32.071428571429,2.80952380952381,-45.2857142857147,-0.066666666666667
0,2013,1,1276,1355,"john_beilein","scott_nagy","big_ten","summit",6.5,1,NA,9,80.6190476190476,-0.071572580645161,118.904761904762,130.857142857143,4.85714285714286,151.238095238095,-0.25
0,2014,3,1112,1361,"sean_miller","steve_fisher","pac_twelve","mwc",2,2,1,3,13.047619047619,-0.011385199240987,-11.2380952380952,49.4523809523808,-3.66666666666667,62.8095238095241,0
0,2007,2,1314,1277,"roy_williams","tom_izzo","acc","big_ten",1,6.5,NA,8,24.4736842105263,-0.156862745098039,-3.7894736842105,81.0526315789478,3.47368421052631,6.8947368421053,-0.75
1,2009,2,1401,1163,"mark_turgeon","jim_calhoun","big_twelve","big_east",10.5,6.5,NA,-8,-36,0.152217741935484,-25.6944444444445,-42.388888888889,-5.55555555555555,-49.222222222222,NA
0,2011,1,1452,1155,"bob_huggins","brad_brownell","big_east","acc",12.5,3.5,NA,7,19.5714285714286,0.011088709677419,5.2857142857143,18.8095238095238,35.9047619047619,48.5714285714283,0.5
1,2014,1,1344,1314,"ed_cooley","roy_williams","big_east","acc",1,6.5,NA,-5,-14.5714285714286,0.042279411764706,-14.047619047619,-10.5238095238092,-2.42857142857144,57.4761904761907,0.666666666666667
1,2015,1,1235,1412,"fred_hoiberg","jerod_haase","big_twelve","cusa",1,1,NA,11,124.75,-0.212121212121213,74.5,144.05,54.4,163.2,NA
1,2013,4,1326,1455,"thad_matta","gregg_marshall","big_ten","mvc",1,2,NA,7,31.5238095238096,-0.0231729055258469,76.3333333333334,38,18.2380952380952,136.904761904762,0
0,2006,2,1130,1285,"al_skinner","larry_krystkowiak","acc","big_sky",2,1,NA,8,65.4117647058824,-0.00347222222222199,140.882352941176,64.117647058823,72.5294117647059,126.117647058823,0
1,2005,1,1151,1448,"john_shulman","skip_prosser","southern","acc",1,6.5,NA,-13,-138.266666666667,0.209080047789725,-145.1,-152.066666666667,-88.7333333333333,-167.866666666667,0.666666666666667
1,2021,1,1155,1353,"brad_brownell","steve_pikiell","acc","big_ten",11,6.5,NA,3,8,-0.118729096989966,-31.6666666666666,-0.566666666666599,-3.66666666666667,16.866666666666,0
1,2019,1,1318,1242,"bill_coen","bill_self","caa","big_twelve",1,2,NA,-9,-68.8421052631579,0.038324420677362,-59.421052631579,-160.421052631579,-51.1578947368421,-203.105263157895,0.5
0,2008,2,1400,1274,"rick_barnes","frank_haith","big_twelve","acc",2,6.5,NA,5,31.3,-0.140762463343108,32.8,31.95,3.35,30.55,NA
1,2010,1,1431,1139,"tony_barbee","brad_stevens","cusa","horizon",2,1,NA,-7,-17.2,0.0625,-40.2,-23.15,-44.8,-40.3,-1
1,2008,2,1274,1400,"frank_haith","rick_barnes","acc","big_twelve",6.5,2,NA,-5,-31.3,0.140762463343108,-32.8,-31.95,-3.35,-30.55,NA
0,2006,1,1104,1266,"mark_gottfried","tom_crean","sec","big_east",6.5,6.5,NA,-3,-22.6470588235294,0.068965517241379,-5,-4.35294117647059,-6.41176470588236,-51.1176470588238,0.416666666666667
1,2015,0,1129,1173,"leon_rice","archie_miller","mwc","a_ten",3.5,2,NA,0,-6.05,0.01564027370479,-7.3,-56.15,-6,29.4,NA
0,2010,3,1277,1320,"tom_izzo","ben_jacobson","big_ten","mvc",6.5,1,NA,4,4,0.125,113.55,4.02500000000001,31.2,157.05,0
1,2018,1,1347,1437,"mike_jones","jay_wright","big_south","big_east",1,1,NA,-15,-165.736842105263,0.257352941176471,-136.368421052632,-183.894736842105,-116.684210526316,-185.315789473684,NA
1,2014,0,1462,1301,"chris_mack","mark_gottfried","big_east","acc",3.5,3.5,NA,0,12.0952380952381,-0.018716577540107,-13.0952380952381,6.619047619047,1.1904761904762,-50.1904761904762,-0.25
1,2013,1,1137,1139,"david_paulsen","brad_stevens","patriot","a_ten",1,3.5,NA,-5,-29.0952380952381,-0.086174242424242,-93.666666666667,-137.238095238096,-47.6666666666666,-78.9523809523807,-0.5
1,2011,2,1417,1196,"ben_howland","billy_donovan","pac_ten","sec",6.5,2,NA,-5,-27.9047619047619,0.100378787878788,47.3571428571429,-54.8571428571426,3.76190476190475,30.428571428572,NA
0,2016,2,1437,1234,"jay_wright","fran_mccaffery","big_east","big_ten",2,11.5,NA,5,23.4285714285715,-0.175521821631878,26.7857142857143,25.0476190476191,-4.90476190476191,83.1904761904761,0
1,2008,1,1140,1401,"dave_rose","mark_turgeon","mwc","big_twelve",2,3.5,NA,1,-5.35,-0.097147950089126,-4.1,-73.5,-6,-22,NA
0,2013,3,1455,1247,"gregg_marshall","john_giannini","mvc","a_ten",2,6.5,NA,4,13.1904761904761,-0.0647058823529411,-26.5714285714286,13.952380952381,1.7619047619048,66.333333333333,0
0,2006,2,1417,1104,"ben_howland","mark_gottfried","pac_ten","sec",1,6.5,NA,8,43.8235294117647,-0.231974921630094,20.5,-17.4705882352942,-16.5882352941177,41.3529411764708,-0.5
0,2006,2,1211,1231,"mark_few","mike_davis","wcc","big_ten",1,3.5,NA,3,10.7647058823529,-0.279310344827586,6.23529411764702,-54.7941176470591,-15.6470588235294,129.470588235294,-0.166666666666667
1,2018,1,1301,1371,"kevin_keatts","kevin_willard","acc","big_east",12,6.5,NA,-1,-15.4210526315789,0,-3.3157894736842,-28.6842105263156,9.63157894736842,11.894736842105,0
1,2013,2,1278,1196,"tubby_smith","billy_donovan","big_ten","sec",10.5,2,NA,-8,-22.5714285714286,0.162878787878788,7.7142857142857,-0.404761904761898,13.047619047619,-57.1428571428574,0.333333333333333
1,2021,1,1452,1393,"bob_huggins","jim_boeheim","big_twelve","acc",6.5,3.5,NA,8,27.3333333333333,-0.0266666666666669,16.2666666666666,19.3333333333333,16.5333333333334,65.0666666666663,0
1,2014,1,1307,1390,"craig_neal","johnny_dawkins","mwc","pac_twelve",1,3.5,NA,3,15.2857142857142,-0.181818181818182,-26.0238095238096,12.47619047619,-0.285714285714301,0.761904761904802,NA
1,2009,1,1130,1425,"al_skinner","tim_floyd","acc","pac_ten",6.5,1,NA,3,-13.3333333333334,-0.0303030303030309,-30.5555555555556,0,14.8333333333334,-120.555555555556,0
0,2016,2,1211,1428,"mark_few","larry_krystkowiak","wcc","pac_twelve",1,2,NA,-8,-17.4285714285714,-0.023674242424242,-21.2380952380952,-148.428571428571,-19.8571428571428,1.3333333333333,0.428571428571429
1,2012,1,1400,1153,"rick_barnes","mick_cronin","big_twelve","big_east",3.5,2,NA,-5,-8.4285714285714,0.099821746880571,45,-18.333333333334,-23.7142857142857,142.428571428571,0
0,2007,3,1314,1425,"roy_williams","tim_floyd","acc","pac_ten",1,2,NA,4,32,-0.147058823529412,-13.0526315789473,22.1842105263157,11.4210526315789,95.736842105263,0
0,2007,2,1326,1462,"thad_matta","sean_miller","big_ten","a_ten",1,3.5,NA,8,37.3157894736842,-0.159090909090909,102.447368421053,18.9473684210526,16,211,-0.5
1,2019,2,1326,1222,"chris_holtmann","kelvin_sampson","big_ten","aac",6.5,2,NA,-8,-35,0.336007130124777,14.9210526315789,13.78947368421,-7.6315789473684,-51.3684210526317,-0.333333333333333
1,2012,1,1452,1211,"bob_huggins","mark_few","big_east","wcc",12.5,2,NA,-3,-19.8571428571429,0.212701612903226,-0.428571428571402,65.190476190477,14.4285714285714,-11.714285714286,0.666666666666667
1,2009,2,1268,1272,"gary_williams","john_calipari","acc","cusa",3.5,1,NA,-8,-40.0555555555555,0.305704099821747,1.6666666666667,34.944444444444,10.5555555555556,-96.666666666667,0.5
1,2019,1,1393,1124,"jim_boeheim","scott_drew","acc","big_twelve",6.5,6.5,NA,1,8.1052631578948,-0.012310606060606,24.7368421052631,-32.4210526315787,8.26315789473683,168.315789473684,1
0,2018,1,1242,1335,"bill_self","steve_donahue","big_twelve","ivy",1,1,NA,15,107.736842105263,-0.0521821631878551,110.394736842105,217.105263157895,118.894736842105,123.684210526316,-1
1,2012,2,1313,1196,"anthony_evans","billy_donovan","meac","sec",1,3.5,NA,-8,-141.666666666667,-0.053030303030303,-132.071428571429,-167.714285714286,-36.6666666666666,-150.619047619048,NA
1,2014,1,1386,1163,"phil_martelli","kevin_ollie","a_ten","aac",1,2,NA,-3,-21.6190476190476,0.0374331550802141,-10.5,30,-22.2380952380953,-46.952380952381,0.333333333333333
0,2012,1,1462,1323,"chris_mack","mike_brey","a_ten","big_east",2,3.5,NA,-3,-20.4285714285715,0.0303030303030309,-27.0952380952381,-13.190476190476,-14.8095238095238,-54.571428571429,-0.666666666666667
1,2007,2,1130,1207,"al_skinner","john_thompson_iii","acc","big_east",3.5,1,NA,-5,-30,0.167338709677419,-9.5526315789473,-16.0263157894734,-3.8947368421052,-155.631578947369,0.166666666666667
0,2019,1,1199,1436,"leonard_hamilton","john_becker","acc","aec",2,1,NA,9,63.578947368421,0.018382352941177,97.7894736842105,172.263157894737,76.4210526315789,85.052631578947,-1
1,2019,1,1436,1199,"john_becker","leonard_hamilton","aec","acc",1,2,NA,-9,-63.578947368421,-0.018382352941177,-97.7894736842105,-172.263157894737,-76.4210526315789,-85.052631578947,1
0,2005,1,1196,1325,"billy_donovan","tim_o'shea","sec","mac",1,1,NA,9,57.1333333333333,-0.0892473118279571,76.8333333333333,17.2666666666667,50.8,123.466666666667,NA
1,2015,1,1344,1173,"ed_cooley","archie_miller","big_east","a_ten",3.5,2,NA,5,16.7,0.0909090909090911,39.15,29.35,17.05,-43.35,0.083333333333333
0,2019,1,1437,1388,"jay_wright","randy_bennett","big_east","wcc",1,1,NA,5,24,-0.068627450980392,2.0526315789474,102.368421052632,-6.10526315789478,46.263157894737,NA
0,2019,1,1449,1429,"mike_hopkins","craig_smith","pac_twelve","mwc",2,1,NA,-1,-3.5263157894737,0.053475935828877,19.0789473684211,74.263157894737,-26.4736842105263,-121.421052631579,0
1,2010,1,1364,1326,"bob_williams","thad_matta","big_west","big_ten",1,1,NA,-13,-107.2,0.115546218487394,-179.15,-65.3,-94.7,-157.65,1
0,2011,3,1242,1350,"bill_self","chris_mooney","big_twelve","a_ten",1,1,NA,11,33.7142857142858,-0.147058823529412,63.1666666666667,86.3809523809522,1.14285714285715,96.52380952381,NA
1,2021,1,1393,1222,"jim_boeheim","kelvin_sampson","acc","aac",3.5,1,NA,-9,-41.6666666666666,0.244615384615385,87.7999999999997,-2.5,0.3333333333333,64.266666666667,NA
1,2010,1,1190,1246,"murry_bartow","john_calipari","a_sun","sec",1,1,NA,-15,-156.65,0.365418894830659,-103.575,-163.45,-103.35,-237.35,0.583333333333333
1,2019,3,1314,1120,"roy_williams","bruce_pearl","acc","sec",3.5,1,NA,4,10.3684210526316,-0.082887700534759,15.1052631578947,-18.7894736842106,3.63157894736842,27.0526315789473,-0.666666666666667
1,2015,1,1318,1323,"bill_coen","mike_brey","caa","acc",1,1,NA,-11,-106.1,0.176470588235294,-145.05,-57.6,-64.5,-191.1,0.333333333333333
1,2016,2,1433,1328,"will_wade","lon_kruger","a_ten","big_twelve",2,3.5,NA,-8,-34.1904761904762,0.075367647058823,-27.452380952381,-68.1904761904764,-27.5238095238096,-128.476190476191,1
1,2019,1,1205,1438,"tim_craft","tony_bennett","big_south","acc",1,3.5,NA,-15,-165.368421052632,0.261088709677419,-186.21052631579,-180.868421052631,-107.368421052631,-270.052631578948,0.5
1,2018,1,1233,1181,"tim_cluess","mike_krzyzewski","maac","acc",1,3.5,NA,-13,-138.78947368421,0.181818181818182,-106.736842105263,-135.026315789474,-112.684210526316,-223.842105263158,0.5
1,2017,4,1246,1314,"john_calipari","roy_williams","sec","acc",1,3.5,1,-1,1.57142857142857,-0.0650623885918,6.71428571428575,-4.7619047619048,2.04761904761905,6.04761904761899,0.666666666666667
0,2012,0,1140,1233,"dave_rose","tim_cluess","wcc","maac",3.5,3.5,NA,0,12.9047619047618,0.039314516129032,100.452380952381,16.619047619048,44.7619047619048,90.857142857143,0
0,2009,2,1314,1261,"roy_williams","trent_johnson","acc","sec",3.5,3.5,NA,7,34.1666666666667,-0.083088954056696,22.9722222222223,45.7777777777782,29,42.7222222222222,0
0,2015,2,1328,1173,"lon_kruger","archie_miller","big_twelve","a_ten",3.5,2,NA,8,26.95,0.070075757575758,52.35,64.675,17.75,98.7,0
1,2014,3,1257,1246,"rick_pitino","john_calipari","aac","sec",1,2,0,4,14.5238095238095,-0.147058823529411,0.404761904761902,-64.9047619047618,-11.047619047619,82.7142857142853,0
1,2018,2,1277,1393,"tom_izzo","jim_boeheim","big_ten","acc",3.5,12,NA,8,46.2631578947368,-0.272727272727273,30.2631578947368,9.578947368421,11.5789473684211,106.263157894737,-0.428571428571428
1,2012,3,1231,1246,"tom_crean","john_calipari","big_ten","sec",6.5,2,1,-3,-10.2380952380952,0.183600713012477,-0.761904761904701,-17.380952380952,3.52380952380952,-115.142857142857,0
0,2021,1,1260,1210,"porter_moser","josh_pastner","mvc","acc",1,1,NA,1,4.4666666666667,-0.166153846153846,-24.3,-91.6,-31.6,10.466666666667,NA
1,2008,1,1375,1139,"ronnie_arrow","brad_stevens","sun_belt","horizon",3.5,1,NA,-3,-37.65,0.099798387096774,-26.45,-70.925,5.7,-62.45,NA
1,2015,1,1208,1277,"mark_fox","tom_izzo","sec","big_ten",3.5,2,NA,-3,-17.15,0.020220588235294,-24.8,15.7,-33.1,56.1,0
0,2009,1,1400,1278,"rick_barnes","tubby_smith","big_twelve","big_ten",3.5,6.5,NA,3,3.7222222222222,0.010752688172043,-15.25,4.666666666667,-6.27777777777781,-63.6111111111116,-0.1
1,2014,1,1328,1295,"lon_kruger","saul_phillips","big_twelve","summit",6.5,1,NA,7,35.0952380952381,0.066964285714286,73.8571428571427,79.2619047619047,78.8095238095238,138.952380952381,NA
0,2016,1,1462,1451,"chris_mack","randy_rahe","big_east","big_sky",3.5,1,NA,13,121.238095238095,-0.101814516129032,169.523809523809,182.095238095238,71.6190476190476,196.571428571429,NA
0,2012,2,1266,1293,"buzz_williams","steve_prohm","big_east","ovc",6.5,1,NA,3,16.0952380952381,0.183035714285714,131.904761904762,100.428571428572,3.1904761904762,65.7142857142855,NA
1,2013,2,1211,1455,"mark_few","gregg_marshall","wcc","mvc",1,2,NA,8,34.4761904761905,-0.172794117647059,51.7380952380953,4.59523809523802,3.7142857142857,136.904761904762,NA
0,2011,2,1246,1452,"john_calipari","bob_huggins","sec","big_east",1,12.5,NA,1,8,-0.112414467253177,-8.9761904761905,-24.5714285714288,0,-26.0000000000003,0.2
0,2005,2,1257,1210,"rick_pitino","paul_hewitt","cusa","acc",1,2,NA,1,15.5333333333333,-0.237634408602151,-45.6333333333333,17.2666666666663,-14.0666666666667,-2.73333333333331,0
1,2011,3,1458,1139,"bo_ryan","brad_stevens","big_ten","horizon",6.5,1,NA,4,33.047619047619,-0.032258064516129,79.8809523809528,72.1428571428575,42,219.142857142857,-0.4
0,2006,1,1211,1462,"mark_few","sean_miller","wcc","a_ten",1,1,NA,11,44.4705882352941,-0.22258064516129,81.235294117647,-1.82352941176501,16.1764705882353,127.588235294118,-0.6
1,2011,2,1400,1112,"rick_barnes","sean_miller","big_twelve","pac_ten",2,2,NA,1,14.6666666666667,0,3.3333333333334,13.333333333333,27.2380952380953,111,-0.047619047619047
1,2016,1,1345,1114,"matt_painter","chris_beard","big_ten","sun_belt",2,1,NA,7,43.6190476190476,0.106261859582543,173.404761904762,86.97619047619,43.7619047619048,153,NA
0,2021,1,1116,1331,"eric_musselman","paul_mills","sec","summit",3.5,1,1,12,151.6,-0.220496894409938,55.9333333333333,203.466666666667,115.6,252.2,-0.5
1,2009,1,1428,1112,"jim_boylen","russ_pennell","mwc","pac_ten",1,6.5,NA,7,15,-0.15625,-10.7222222222223,-1.777777777778,-0.5555555555556,-120.388888888889,-0.041666666666667
1,2012,5,1257,1246,"rick_pitino","john_calipari","big_east","sec",1,2,0,-3,-14.9523809523809,0.198319327731092,-2.4285714285714,4.21428571428569,-8.95238095238099,-111.52380952381,-0.2
0,2018,2,1211,1326,"mark_few","chris_holtmann","wcc","big_ten",1,6.5,1,1,6.2631578947368,-0.132352941176471,-7.1842105263158,-67.736842105263,-12.7894736842105,-5.7894736842105,0
0,2019,1,1278,1257,"richard_pitino","chris_mack","big_ten","acc",3.5,6.5,NA,-3,-14.421052631579,-0.011586452762923,-19.4210526315789,17.105263157895,-10.5263157894737,0,0.166666666666667
